# Calls ported from the other trigger program, in the shape the
# pack stores them. Generated by tools/port_calls.py; a row edited
# here is gone on the next run. Wording is copied word for word.
1003	P1S Intemp Bottom First	1	661F		3	0	0	0.0	4.0	0	Bottom First			1		0.0	
1003	P1S Intemp Top First	1	6620		3	0	0	0.0	4.0	0	Top First			1		0.0	
1003	P1S Pitiless Flail of Grace	1	660E		3	0	1	0.0	4.0	0	Buster, Knockback, Stack			1		0.0	
1003	P1S Pitiless Flail of Purgation	1	660F		3	0	1	0.0	4.0	0	Buster, Knockback, Flare			1		0.0	
1003	P1S Purple Shackle	3	AB6		0	1	1	0.0	4.0	0	In			1		0.0	
1003	P1S Purple Shackle 1 (3s)	3	B45		0	1	1	0.0	4.0	0	In 1			1		0.0	
1003	P1S Purple Shackle 2 (8s)	3	B46		0	1	1	0.0	4.0	0	In 2			1		0.0	
1003	P1S Purple Shackle 3 (13s)	3	B47		0	1	1	0.0	4.0	0	In 3			1		0.0	
1003	P1S Purple Shackle 4 (18s)	3	B6B		0	1	1	0.0	4.0	0	In 4			1		0.0	
1003	P1S Red Shackle	3	AB7		0	1	1	0.0	4.0	0	Out			1		0.0	
1003	P1S Red Shackle 1 (3s)	3	B48		0	1	1	0.0	4.0	0	Out 1			1		0.0	
1003	P1S Red Shackle 2 (8s)	3	B49		0	1	1	0.0	4.0	0	Out 2			1		0.0	
1003	P1S Red Shackle 3 (13s)	3	B4A		0	1	1	0.0	4.0	0	Out 3			1		0.0	
1003	P1S Red Shackle 4 (18s)	3	B6C		0	1	1	0.0	4.0	0	Out 4			1		0.0	
1003	P1S Shackles Prep	1	6625		3	0	1	0.0	4.0	0	Shackles			1		0.0	
1003	P1S Shining Cells	1	6616		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1003	P1S Slam Shut	1	6617		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1003	P1S Warden's Wrath	1	662A		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1005	P2S Murky Depths	1	6833		0	0	0	0.0	4.0	0	Raidwide			1		0.0	
1005	P2S Sewage Deluge	1	6810		0	0	0	0.0	4.0	0	Raidwide			1		0.0	
1005	P2S Tainted Flood	1	6838		0	1	0	0.0	4.0	0	Spread			1		0.0	
1007	P3S Darkened Fire	1	66B9		3	0	0	0.0	4.0	0	Partners			1		0.0	
1007	P3S Dead Rebirth	1	66E4		3	0	0	0.0	4.0	0	Big Raidwide			1		0.0	
1007	P3S Divebomb (Middle+Partners)	1	66FC		3	0	1	0.0	4.0	0	Middle and Pairs			1		0.0	
1007	P3S Divebomb (Quickmarch)	1	66FB		3	0	1	0.0	4.0	0	Sides and Spread			1		0.0	
1007	P3S Experimental Ashplume (Light Parties)	1	66C2		3	0	1	0.0	4.0	0	Light Parties			1		0.0	
1007	P3S Experimental Ashplume (Spread)	1	66C4		3	0	1	0.0	4.0	0	Spread			1		0.0	
1007	P3S Experimental Fireplume (Out)	1	66BE		3	0	0	0.0	4.0	0	Middle then Out			1		0.0	
1007	P3S Experimental Fireplume (Shiva)	1	66C0		3	0	0	0.0	4.0	0	Middle then Shiva Circles			1		0.0	
1007	P3S Experimental Gloryplume (Light Parties)	2	66CC		3	0	0	0.0	4.0	0	Light Parties			1		0.0	
1007	P3S Experimental Gloryplume (Out)	1	66C6		3	0	0	0.0	4.0	0	Out			1		0.0	
1007	P3S Experimental Gloryplume (Shiva)	1	66CA		3	0	0	0.0	4.0	0	Shiva Circles			1		0.0	
1007	P3S Experimental Gloryplume (Spread)	2	66C8		3	0	0	0.0	4.0	0	Spread			1		0.0	
1007	P3S Firestorms of Asphodelus	1	66F0		3	0	0	0.0	4.0	0	Big Raidwide			1		0.0	
1007	P3S Heat of Condemnation	1	6700		3	0	1	0.0	4.0	0	Tank Tethers			1		0.0	
1007	P3S Left Wing Bad	1	6703		3	0	1	0.0	4.0	0	Go Right			1		0.0	
1007	P3S Right Wing Bad	1	6702		3	0	1	0.0	4.0	0	Go Left			1		0.0	
1007	P3S Scorched Exaltation	1	6706		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1009	P4S Searing Stream	1	6A2D		0	0	0	0.0	4.0	0	Raidwide			1		0.0	
1072	EX4 Brittle Boulder	5	16D		0	1	1	0.0	4.0	0	Bait middle then out			1		0.0	
1082	P5S Claw to Tail	1	770E		0	0	0	0.0	4.0	0	Go Back then Front			1		0.0	
1082	P5S Double Rush	1	771B		0	0	1	0.0	4.0	0	Knockback			1		0.0	
1082	P5S Raging Claw	1	76FA		0	0	1	0.0	4.0	0	Go Behind			1		0.0	
1082	P5S Ruby Glow	1	76F3		0	0	0	0.0	4.0	0	Raidwide			1		0.0	
1082	P5S Searing Ray #1	1	76D7		0	0	1	0.0	4.0	0	Go Front			1		0.0	
1082	P5S Searing Ray #2	1	76F7		0	0	1	0.0	4.0	0	Go Front			1		0.0	
1082	P5S Searing Ray Reflected	1	7657		0	0	1	0.0	4.0	0	Go Front			1		0.0	
1082	P5S Sonic Howl	1	7720		0	0	0	0.0	4.0	0	Raidwide			1		0.0	
1082	P5S Tail to Claw	1	7712		0	0	0	0.0	4.0	0	Go Front then Back			1		0.0	
1082	P5S Toxic Crunch	1	784A		0	0	0	0.0	4.0	0	Tankbuster on MT			1		0.0	
1082	P5S Venom Squall	1	7716		0	0	0	0.0	4.0	0	Spread then Bait then Light Parties			1		0.0	
1082	P5S Venom Surge	1	7717		0	0	0	0.0	4.0	0	Light Parties then Bait then Spread			1		0.0	
1082	P5S Venomous Mass	1	771D		0	0	0	0.0	4.0	0	Tankbuster with Bleed			1		0.0	
1084	P6S Chelic Synergy	1	788A		0	0	1	0.0	4.0	0	Buster with Bleed			1		0.0	
1084	P6S Dark Ashes	1	788D		0	0	1	0.0	4.0	0	Spread			1		0.0	
1084	P6S Dark Sphere	1	788F		0	0	1	0.0	4.0	0	Spread to Safe Spots			1		0.0	
1084	P6S Hemitheos's Dark IV	1	7860		0	0	0	0.0	4.0	0	Raidwide			1		0.0	
1084	P6S Synergy	1	7887		0	0	1	0.0	4.0	0	Tankbuster			1		0.0	
1086	P7S Blades of Attis	1	782E		0	0	1	0.0	4.0	0	Exaflare			1		0.0	
1086	P7S Bough of Attis Attack Close	1	7821		0	0	1	0.0	4.0	0	Go Far			1		0.0	
1086	P7S Bough of Attis Attack Far	1	7826		0	0	1	0.0	4.0	0	Get Close			1		0.0	
1086	P7S Bough of Attis Attack Left	1	7823		0	0	1	0.0	4.0	0	Go Right			1		0.0	
1086	P7S Bough of Attis Attack Right	1	7824		0	0	1	0.0	4.0	0	Go Left			1		0.0	
1086	P7S Condensed Aero II	1	7836		0	0	1	0.0	4.0	0	Tank Stack			1		0.0	
1086	P7S Death's Harvest	1	7A50		0	0	1	0.0	4.0	0	Death			1		0.0	
1086	P7S Dispersed Aero II	1	7835		0	0	1	0.0	4.0	0	Tank Spread			1		0.0	
1086	P7S Famine's Harvest	1	7A4F		0	0	1	0.0	4.0	0	Famine			1		0.0	
1086	P7S Light of Life (Enrage)	1	783F		0	0	1	0.0	4.0	0	Enrage			1		0.0	
1086	P7S Spark of Life	1	7839		0	0	0	0.0	4.0	0	Raidwide with Bleed			1		0.0	
1086	P7S War's Harvest	1	7A51		0	0	1	0.0	4.0	0	War			1		0.0	
1087	P8N Ektothermos	1	78FE		0	0	0	0.0	4.0	0	Raidwide			1		0.0	
1087	P8N Flameviper	1	7908		0	0	0	0.0	4.0	0	Tankbuster on {target}			1		0.0	
1087	P8N Genesis Of Flame	1	7905		0	0	0	0.0	4.0	0	Raidwide			1		0.0	
1087	P8N Hemitheos's Flare	1	7906		0	0	1	0.0	4.0	0	Spread			1		0.0	
1087	P8N Rearing Rampage	1	79AB		0	0	0	0.0	4.0	0	Raidwide			1		0.0	
1087	P8N Reforged Reflection Quadruped	1	794B		0	0	1	0.0	4.0	0	Quadruped			1		0.0	
1087	P8N Reforged Reflection Serpent	1	794C		0	0	1	0.0	4.0	0	Serpent			1		0.0	
1087	P8N Sunforge Phoenix	1	78ED		0	0	1	0.0	4.0	0	In			1		0.0	
1087	P8N Sunforge Serpent	1	78EC		0	0	1	0.0	4.0	0	Out			1		0.0	
1088	P8S Quadruped Form	1	794B		0	0	1	0.0	4.0	0	Quadruped Form, Knockback Soon			1		0.0	
1088	P8S Quadruped: Initial Crush	1	7A05		0	0	0	0.0	4.0	0	Away From Boss Facing			1		0.0	
1088	P8S Quadruped: Initial Impact	1	7A04		0	0	0	0.0	4.0	0	Towards Boss Facing			1		0.0	
1088	P8S2 Aionagonia	1	7A22		0	0	1	0.0	4.0	0	Raidwide with Bleed			1		0.0	
1088	P8S2 Aioniopyr	1	79DF		0	0	0	0.0	4.0	0	Raidwide with Bleed			1		0.0	
1088	P8S2 Dominion: Initial	1	79D9		0	0	1	0.0	4.0	0	Spread for Dominion			1		0.0	
1088	P8S2 HC2: Prey	3	D14		0	1	0	0.0	4.0	0	Move			1		0.0	
1088	P8S2 Limitless Desolation: Start	1	75ED		0	0	1	0.0	4.0	0	Spread			1		0.0	
1088	P8S2 Tyrant's Unholy Darkness #1	1	79DD		0	0	1	0.0	4.0	0	Split Buster			1		0.0	
1088	P8S2 Tyrant's Unholy Darkness #2	1	79DE		0	0	1	0.0	4.0	0	Split Buster			1		0.0	
1096	EX5 Arch Inferno	1	7CF9		3	0	1	0.0	4.0	0	Light parties			1		0.0	
1096	EX5 Blazing Rapture	1	7D07		3	0	0	0.0	4.0	0	Heavy raidwide			1		0.0	
1096	EX5 Dualfire	1	7D2E		3	0	0	0.0	4.0	0	Double buster			1		0.0	
1096	EX5 Inferno	1	7D2C		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1096	EX5 Inferno: Spread	1	7D0F		3	0	0	0.0	4.0	0	Spread with bleed			1		0.0	
1096	EX5 Radial Flagration	1	7CFE		3	0	1	0.0	4.0	0	Proteans			1		0.0	
1096	EX5 Scalding Ring	1	7D25		3	0	1	0.0	4.0	0	In, spread			1		0.0	
1096	EX5 Scalding Signal	1	7D24		3	0	1	0.0	4.0	0	Out, spread			1		0.0	
1096	EX5 Shattering Heat	1	7D2D		3	0	0	0.0	4.0	0	Buster on {target}			1		0.0	
1096	EX5 Sweeping Immolation: Spread	1	7D20		3	0	1	0.0	4.0	0	Behind and Spread			1		0.0	
1096	EX5 Sweeping Immolation: Stack	1	7D21		3	0	0	0.0	4.0	0	Behind and Stack			1		0.0	
1122	OmegaUltimate Blind Faith	1	7B87		3	0	1	0.0	4.0	0	Raidwide and Knockback			1		0.0	
1122	OmegaUltimate Blue Screen	1	7B7B		3	0	1	0.0	4.0	0	Heavy Raidwide			1		0.0	
1122	OmegaUltimate Check M/F Sword/Shield	1	7B3F		0	0	1	0.0	4.0	0	If the callouts below do not work, make sure your OverlayPlugin is at least version 0.19.14.			1		0.0	
1122	OmegaUltimate Cosmo Arrow	1	7BA2		3	0	1	0.0	4.0	0	Exasquares			1		0.0	
1122	OmegaUltimate Cosmo Memory	1	7B22		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1122	OmegaUltimate Cosmo Memory (P6)	1	7BA1		3	0	2	0.0	4.0	0	Raidwide			1		0.0	
1122	OmegaUltimate Cosmo Meteor Cast	1	7BB0		0	0	1	0.0	4.0	0	Bait Middle then Out			1		0.0	
1122	OmegaUltimate Critical Error	1	7B64		3	0	1	0.0	4.0	0	Raidwide			1		0.0	
1122	OmegaUltimate Hello World: Initial Cast	1	7B55		0	0	1	0.0	4.0	0	Raidwide			1		0.0	
1122	OmegaUltimate Limitless Synergy	1	7B38		0	0	1	0.0	4.0	0	Limitless Synergy			1		0.0	
1122	OmegaUltimate P6 Enrage	1	7BA0		3	0	1	0.0	4.0	0	Enrage			1		0.0	
1122	OmegaUltimate Packet Filter F	3	DAC		0	1	0	0.0	4.0	0	Attack M			1		0.0	
1122	OmegaUltimate Packet Filter M	3	DAB		0	1	0	0.0	4.0	0	Attack F			1		0.0	
1122	OmegaUltimate Run Dynamis Delta	1	7B88		0	0	1	0.0	4.0	0	Raidwide			1		0.0	
1122	OmegaUltimate Run Dynamis Omega	1	8015		0	0	1	0.0	4.0	0	Raidwide			1		0.0	
1122	OmegaUltimate Run Dynamis Sigma	1	8014		0	0	1	0.0	4.0	0	Raidwide			1		0.0	
1122	OmegaUltimate Solar Ray	1	81AC		3	0	1	0.0	4.0	0	Buster on {target}			1		0.0	
1122	OmegaUltimate Unlimited Wave Cannon	1	7BAC		3	0	0	0.0	4.0	0	Exaflares			1		0.0	
1122	OmegaUltimate Wave Cannon Spread (P6)	1	7BA9		0	0	1	0.0	4.0	0	Spread			1		0.0	
1141	EX6 Abyssal Quasar	1	84AB		3	0	1	0.0	4.0	0	Partners			1		1.0	
1141	EX6 Binding Cold	1	84B3		3	0	0	0.0	4.0	0	Raidwide with DoT			1		0.0	
1141	EX6 Eventide Fall	1	8484		3	0	1	0.0	4.0	0	Light Parties			1		0.0	
1141	EX6 Eventide Triad	1	8480		3	0	1	0.0	4.0	0	Role Cleaves			1		0.0	
1141	EX6 Flames of Eventide #1	2	8478		3	0	1	0.0	4.0	0	Cleave Busters			1		0.0	
1141	EX6 Flames of Eventide #2	2	8479		3	0	1	0.0	4.0	0	Cleave Busters			1		0.0	
1141	EX6 Immolating Shade	1	8496		3	0	1	0.0	4.0	0	Healer Stacks			1		1.0	
1141	EX6 Lingering Spark (Wait)	1	8468		0	0	1	0.0	4.0	0	Twister			1		0.0	
1141	EX6 Phases of the Blade	1	86DB		0	0	1	0.0	4.0	0	Back then Front			1		0.0	
1141	EX6 Void Aero III	1	845C		3	0	1	0.0	4.0	0	Partners			1		1.0	
1141	EX6 Void Blizzard III	1	8462		3	0	1	0.0	4.0	0	Healer Stacks			1		1.0	
1141	EX6 Void Meteor #1	1	84AD		3	0	1	0.0	4.0	0	Buster, Multiple Hits			1		0.0	
1141	EX6 Void Meteor #2	1	8471		3	0	0	0.0	4.0	0	Raidwide, Multiple Hits			1		0.0	
1147	P9N Archaic Demolish	1	812F		3	0	1	0.0	4.0	0	Healer stacks			1		0.2	
1147	P9N Archaic Rockbreaker	1	8128		3	0	1	0.0	4.0	0	Knockback, then avoid fissures			1		0.0	
1147	P9N Ascendant Fist	1	8131		3	0	0	0.0	4.0	0	Tankbuster			1		0.0	
1147	P9N Beastly Roar	1	8138		3	0	1	0.0	4.0	0	Knockback			1		0.0	
1147	P9N Burst	1	8143		3	0	1	0.0	4.0	0	Away from meteor			1		0.0	
1147	P9N Charybdis	1	8132		3	0	1	0.0	4.0	0	AOEs with puddles			1		0.2	
1147	P9N Comet	1	8134		3	0	1	0.0	4.0	0	Proximity			1		0.0	
1147	P9N Dualspell	1	811D		3	0	1	0.0	4.0	0	Donut and AOEs			1		0.0	
1147	P9N Ecliptic Meteor	1	813B		3	0	0	0.0	4.0	0	Hide behind normal meteor			1		0.0	
1147	P9N Fire Augment	2	8122		0	0	1	0.0	4.0	0	Enhanced fire			1		0.0	
1147	P9N Front Combination	1	8147		3	0	1	0.0	4.0	0	Out, go behind			1		0.0	
1147	P9N Global Spell	1	8141		3	0	0	0.0	4.0	0	Raidwide with bleed			1		0.0	
1147	P9N Gluttonous Rampage	1	8139		3	0	1	0.0	4.0	0	Tank Tethers then proximity			1		10.0	
1147	P9N Gluttony's Augar	1	8117		3	0	1	0.0	4.0	0	Raidwide			1		0.0	
1147	P9N Ice Augment	2	8123		0	0	1	0.0	4.0	0	Enhanced ice			1		0.0	
1147	P9N Pulverizing Pounce	1	813F		3	0	1	0.0	4.0	0	Stack			1		0.0	
1147	P9N Rear Combination	1	814A		3	0	1	0.0	4.0	0	Donut, go front			1		0.0	
1148	P9S Archaic Demolish	1	816D		3	0	1	0.0	4.0	0	Light Parties			1		0.0	
1148	P9S Archaic Rockbreaker	1	815F		3	0	0	0.0	4.0	0	Knockback			1		0.0	
1148	P9S Archaic Rockbreaker: Front+Out then In #1	1	8169		3	0	1	0.0	4.0	0	Out, Front, then In			1		0.0	
1148	P9S Archaic Rockbreaker: Front+Out then In #2	1	816A		3	0	1	0.0	4.0	0	In, Front, then Out			1		0.0	
1148	P9S Archaic Rockbreaker: Rear+In then Out	1	8168		3	0	1	0.0	4.0	0	In, Rear, then Out			1		0.0	
1148	P9S Archaic Rockbreaker: Rear+Out then In	1	8167		3	0	1	0.0	4.0	0	Out, Rear, then In			1		0.0	
1148	P9S Ascendant Fist	1	816F		3	0	1	0.0	4.0	0	Tankbuster			1		0.0	
1148	P9S Beatly Fury	1	8186		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1148	P9S Charybdis: Wait Middle	1	8170		0	0	1	0.0	4.0	0	Wait Middle			1		0.0	
1148	P9S Duality of Death	1	8151		3	0	0	0.0	4.0	0	Tankbuster			1		0.0	
1148	P9S Gluttnoy's Augur	1	814C		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1148	P9S Ravening #1	2	8118		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1148	P9S Ravening #2	2	8119		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1148	P9S Ravening #3	2	811A		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1148	P9S Ravening #4	2	817B		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1149	P10N Cannonspawn	1	8264		3	0	0	0.0	4.0	0	Under towers			1		0.1	
1149	P10N Entangling Web	1	8721		3	0	1	0.0	4.0	0	Bait AOEs			1		0.0	
1149	P10N Harrowing Hell	1	826A		3	0	0	0.0	4.0	0	Heavy raidwides			1		0.0	
1149	P10N Imprisonment	1	8262		3	0	0	0.0	4.0	0	Away from towers			1		0.1	
1149	P10N Pandu00e6moniac Pillars	1	825D		3	0	0	0.0	4.0	0	Soak towers			1		0.0	
1149	P10N Pandu00e6moniac Ray: East hit	1	8267		3	0	0	0.0	4.0	0	West safe			1		0.0	
1149	P10N Pandu00e6moniac Ray: West hit	1	8265		3	0	0	0.0	4.0	0	East safe			1		0.0	
1149	P10N Pandu00e6monic Meltdown	1	8276		3	0	1	0.0	4.0	0	Stack			1		0.0	
1149	P10N Parted Plumes	1	8270		3	0	1	0.0	4.0	0	Out of middle			1		0.0	
1149	P10N Silkspit	1	8259		3	0	1	0.0	4.0	0	Spread AOEs			1		0.0	
1149	P10N Soul Grasp	1	8278		3	0	1	0.0	4.0	0	Tank stack			1		0.0	
1149	P10N Touchdown	1	8268		3	0	1	0.0	4.0	0	Move to side arenas			1		0.0	
1149	P10N Ultima	1	827B		3	0	0	0.0	4.0	0	Raidwide with bleed			1		0.0	
1149	P10N Wicked Step	1	8272		3	0	0	0.0	4.0	0	Tank towers			1		0.0	
1150	P10S Circles of Panda	1	82A7		3	0	1	0.0	4.0	0	In			1		0.0	
1150	P10S Harrowing Hell	1	828F		0	0	1	0.0	4.0	0	Heavy Raidwides, Tanks in Front			1		0.0	
1150	P10S Panda Holy	1	82A6		3	0	1	0.0	4.0	0	Out			1		0.0	
1150	P10S Parted Plumes	1	8295		3	0	1	0.0	4.0	0	Spin			1		0.0	
1150	P10S Silkspit: Cast	1	827C		3	0	0	0.0	4.0	0	Spread Soon			1		0.0	
1150	P10S Soul Grasp	1	829F		3	0	1	0.0	4.0	0	Tank Stack, Multiple Hits			1		0.0	
1150	P10S Ultima	1	82A5		3	0	0	0.0	4.0	0	Raidwide with Bleed			1		0.0	
1150	P10S Wicked Step	1	829A		3	0	1	0.0	4.0	0	Tank Towers with Knockback			1		0.0	
1152	P11S Arcane Revelation: Dark Safe #1	1	820D		3	0	1	0.0	4.0	0	Dark Safe			1		0.0	
1152	P11S Arcane Revelation: Dark Safe #2	1	820F		3	0	1	0.0	4.0	0	Dark Safe			1		0.0	
1152	P11S Arcane Revelation: Light Safe #1	1	820E		3	0	1	0.0	4.0	0	Light Safe			1		0.0	
1152	P11S Arcane Revelation: Light Safe #2	1	8210		3	0	1	0.0	4.0	0	Light Safe			1		0.0	
1152	P11S Dike	1	822D		3	0	1	0.0	4.0	0	Tankbuster			1		0.0	
1152	P11S Dismissal Overruling: KB/In/Buddies	1	8785		3	0	1	0.0	4.0	0	Knockback, In, Buddies			1		0.0	
1152	P11S Dismissal Overruling: KB/Out/Light Parties	1	8784		3	0	1	0.0	4.0	0	Knockback, Out, Light Parties			1		0.0	
1152	P11S Divisive Overruling: Sides then Buddies In	1	81ED		3	0	1	0.0	4.0	0	Sides then Buddies In			1		0.0	
1152	P11S Divisive Overruling: Sides then LP Out	1	81EC		3	0	1	0.0	4.0	0	Sides then Light Parties Out			1		0.0	
1152	P11S Divisive Ruling: Sides, In, Buddies (During Other Mechs)	1	87B4		3	0	1	0.0	4.0	0	Sides then In and Buddies			1		0.0	
1152	P11S Divisive Ruling: Sides, Out, Light Parties (During Other Mechs)	1	87B3		3	0	1	0.0	4.0	0	Sides and Light Parties			1		0.0	
1152	P11S Eunomia	1	822B		3	0	0	0.0	4.0	0	Raidwide with Bleed			1		0.0	
1152	P11S Jury Overruling: Proteans then Buddies	1	81E7		3	0	1	0.0	4.0	0	Proteans then Buddies Out			1		0.0	
1152	P11S Jury Overruling: Twisters then Light Parties In	1	81E6		3	0	1	0.0	4.0	0	Twisters then Light Parties			1		0.0	
1152	P11S Styx	1	8217		3	0	0	0.0	4.0	0	Party Stack, Multiple Hits			1		0.0	
1152	P11S Twofold Revelation: Dark Safe	1	8211		3	0	1	0.0	4.0	0	Dark Safe			1		0.0	
1152	P11S Twofold Revelation: Light Safe	1	8212		3	0	1	0.0	4.0	0	Light Safe			1		0.0	
1152	P11S Upheld Overruling: Stack then Light Parties	1	87D3		3	0	1	0.0	4.0	0	Stack then Light Parties Out			1		0.0	
1152	P11S Upheld Overruling: Tanks In then Buddies In	1	87D4		3	0	0	0.0	4.0	0	Tanks In then Buddies In			1		0.0	
1154	P12SDoorBoss Apodialogos	1	82FE		3	0	0	0.0	4.0	0	Party In, Tanks Out			1		0.0	
1154	P12SDoorBoss Glaukopis	1	82FC		3	0	0	0.0	4.0	0	Tank Buster			1		0.0	
1154	P12SDoorBoss On the Soul	1	8304		3	0	0	0.0	4.0	0	Raidwide			1		0.0	
1154	P12SDoorBoss Peridialogos	1	82FF		3	0	0	0.0	4.0	0	Party Stack Out, Tanks In			1		0.0	
1154	P12SDoorBoss Theos's Ultima	1	82FA		3	0	1	0.0	4.0	0	Big Raidwide			1		0.0	
1154	P12SDoorBoss Ultima Blade	2	82F3		3	0	1	0.0	4.0	0	Big Raidwide			1		0.0	
1154	P12SFinal Crush Helm	1	8317		3	0	1	0.0	4.0	0	Tankbuster, Multiple Hits			1		0.0	
1154	P12SFinal Ekpyrosis Start	1	831E		0	0	1	0.0	4.0	0	Exaflares			1		0.0	
1154	P12SFinal Gaiaochos	1	8326		3	0	1	0.0	4.0	0	Get In, Raidwide			1		0.0	
1154	P12SFinal Ignorabimus	1	8349		3	0	1	0.0	4.0	0	Enrage			1		0.0	
1154	P12SFinal Palladian Grasp	1	831A		3	0	0	0.0	4.0	0	Tankbuster			1		0.0	
1154	P12SFinal Pangenesis: Raidwide	1	833F		0	0	1	0.0	4.0	0	Raidwide			1		0.0	
1154	P12SFinal Ultima #1	1	8682		3	0	1	0.0	4.0	0	Raidwide			1		0.0	
1154	P12SFinal Ultima #2	1	86F6		3	0	1	0.0	4.0	0	Raidwide			1		0.0	
1169	EX7 Abyssal Nox Cast	1	8B3F		0	0	1	0.0	4.0	0	Heal to Full Soon			1		0.0	
1169	EX7 Big Bang - Spread	1	8B4C		0	0	0	0.0	4.0	0	Spread, Watch Floor			1		0.0	
1169	EX7 Dark Matter	1	8B83		3	0	1	0.0	4.0	0	Buster - 3 Hits			1		0.0	
1169	EX7 Meteors - Stack Middle	1	8B57		0	0	1	0.0	4.0	0	Stack Middle			1		0.0	
1169	EX7 Rend the Rift	1	8C0D		3	0	0	0.0	4.0	0	Avoid Ground AoE			1		0.0	
1169	EX7 Sable Thread	1	8B38		3	0	1	0.0	4.0	0	Line Stack - Multiple Hits			1		0.0	
1169	EX7 Void Bio	1	8B66		3	0	1	0.0	4.0	0	Dodge Balls			1		0.0	
1196	DTEx1 Cone+Buddies	1	8FC7		3	0	0	0.0	4.0	0	Front Corners and Partners			1		0.0	
1196	DTEx1 Cone+Twister	1	8FC5		3	0	0	0.0	4.0	0	Front Corners and Bait Twister			1		0.0	
1196	DTEx1 Crackling Cataclysm	1	8FC1		3	0	2	0.0	4.0	0	Move			1		3.0	
1196	DTEx1 Disaster Zone #1	1	8FD6		3	0	1	0.0	4.0	0	Raidwide			1		0.0	
1196	DTEx1 Disaster Zone #2	1	8FD8		3	0	1	0.0	4.0	0	Raidwide			1		0.0	
1196	DTEx1 Disaster Zone #3	1	8FDA		3	0	1	0.0	4.0	0	Raidwide			1		0.0	
1196	DTEx1 Eruption: Move	2	8FEF		3	0	1	0.0	4.0	0	Move			1		0.2	
1196	DTEx1 Freezing Dust	1	8FF0		3	0	1	0.0	4.0	0	Move			1		0.0	
1196	DTEx1 In Middle+Buddies	1	8FCF		3	0	0	0.0	4.0	0	Middle and Partners			1		0.0	
